wavelength_nm,HDPE_white_GDS384,HDPE_black_GDS351,LDPE_white_GDS404,PET_clear_GDS380,PET_brown_GDS379,Polystyrene_blue_GDS345,ABS_black_GDS341,Polyester_black_GDS434,Nylon_olive_GDS428,Cotton_white_GDS437,Concrete_grey_GDS375,Brick_red_GDS349,Asphalt_black_GDS376,Asphalt_tar_GDS346,Cedar_fresh_GDS357,Cedar_weathered_GDS361,Pine_beam_GDS363,GreenVeg_aspen,DryGrass_golden_GDS480,DryNPV_Dspicata,BareSoil_playa,Water_turbid,IronOxide_GDS782,Goethite_GDS134,Cellulose_SAC6288,Lignin_SA370959
2247,0.145424,0.083792,0.422416,0.010508,0.046696,0.644849,0.015042,0.292763,0.312537,0.396208,0.334123,0.169077,0.214820,0.027083,0.208396,0.367391,0.337833,0.163918,0.229980,0.373115,0.489229,0.005327,0.509519,0.342526,0.540197,0.432297
2248,0.143712,0.083746,0.420731,0.009492,0.044382,0.643361,0.015040,0.290702,0.310846,0.393709,0.334071,0.169055,0.214654,0.027070,0.206855,0.366542,0.336114,0.163560,0.228804,0.371434,0.489307,0.005374,0.509552,0.342208,0.536862,0.430158
2249,0.141986,0.083702,0.418961,0.008605,0.042379,0.641982,0.015036,0.288987,0.309030,0.391044,0.334014,0.169019,0.214448,0.027054,0.205298,0.365660,0.334371,0.163141,0.227641,0.369758,0.489393,0.005387,0.509555,0.341891,0.533347,0.428018
2250,0.140253,0.083659,0.417093,0.007831,0.040674,0.640758,0.015033,0.287579,0.307076,0.388208,0.333956,0.168964,0.214197,0.027034,0.203717,0.364728,0.332594,0.162699,0.226498,0.368132,0.489495,0.005361,0.509534,0.341569,0.529582,0.425870
2251,0.138524,0.083620,0.415124,0.007171,0.039283,0.639737,0.015029,0.286513,0.305009,0.385226,0.333900,0.168900,0.213917,0.027016,0.202112,0.363756,0.330787,0.162196,0.225379,0.366544,0.489623,0.005325,0.509500,0.341241,0.525558,0.423588
2252,0.136810,0.083583,0.413059,0.006624,0.038224,0.638965,0.015025,0.285865,0.302882,0.382148,0.333848,0.168844,0.213624,0.027003,0.200483,0.362766,0.328958,0.161581,0.224291,0.365005,0.489787,0.005314,0.509483,0.340919,0.521352,0.421298
2253,0.135119,0.083548,0.410901,0.006185,0.037500,0.638449,0.015019,0.285708,0.300739,0.379016,0.333803,0.168814,0.213325,0.026998,0.198833,0.361780,0.327115,0.160845,0.223235,0.363512,0.489986,0.005341,0.509498,0.340614,0.516939,0.418968
2254,0.133449,0.083507,0.408644,0.005843,0.037089,0.638130,0.015013,0.286045,0.298566,0.375822,0.333764,0.168804,0.213013,0.026997,0.197167,0.360801,0.325259,0.160045,0.222210,0.362007,0.490201,0.005384,0.509495,0.340328,0.512398,0.416550
2255,0.131786,0.083454,0.406275,0.005583,0.036970,0.637940,0.015005,0.286844,0.296313,0.372524,0.333728,0.168799,0.212680,0.026998,0.195495,0.359820,0.323392,0.159248,0.221216,0.360545,0.490412,0.005419,0.509445,0.340040,0.507749,0.414065
2256,0.130117,0.083387,0.403782,0.005392,0.037115,0.637807,0.014995,0.288066,0.293930,0.369087,0.333692,0.168782,0.212316,0.026999,0.193826,0.358829,0.321514,0.158485,0.220249,0.359144,0.490609,0.005429,0.509387,0.339729,0.502916,0.411533
2257,0.128428,0.083308,0.401155,0.005257,0.037495,0.637659,0.014984,0.289657,0.291415,0.365526,0.333643,0.168750,0.211917,0.026998,0.192165,0.357831,0.319635,0.157732,0.219312,0.357770,0.490808,0.005411,0.509389,0.339390,0.497916,0.408942
2258,0.126703,0.083222,0.398383,0.005164,0.038078,0.637417,0.014970,0.291551,0.288790,0.361883,0.333568,0.168708,0.211473,0.026996,0.190517,0.356830,0.317769,0.156962,0.218404,0.356481,0.491021,0.005363,0.509400,0.339039,0.492786,0.406343
2259,0.124930,0.083129,0.395458,0.005107,0.038834,0.637029,0.014954,0.293684,0.286078,0.358206,0.333454,0.168660,0.210988,0.026992,0.188886,0.355834,0.315931,0.156169,0.217523,0.355237,0.491257,0.005295,0.509366,0.338700,0.487541,0.403760
2260,0.123100,0.083031,0.392378,0.005085,0.039729,0.636470,0.014941,0.295993,0.283303,0.354547,0.333318,0.168610,0.210475,0.026987,0.187289,0.354857,0.314140,0.155384,0.216668,0.354010,0.491512,0.005235,0.509325,0.338384,0.482219,0.401253
2261,0.121214,0.082927,0.389142,0.005100,0.040733,0.635719,0.014935,0.298414,0.280489,0.350964,0.333189,0.168565,0.209952,0.026982,0.185746,0.353912,0.312418,0.154638,0.215835,0.352863,0.491780,0.005215,0.509342,0.338079,0.476993,0.398894
2262,0.119270,0.082816,0.385753,0.005148,0.041807,0.634757,0.014937,0.300887,0.277658,0.347512,0.333099,0.168527,0.209428,0.026978,0.184281,0.353016,0.310783,0.153938,0.215023,0.351755,0.492050,0.005239,0.509385,0.337778,0.471730,0.396605
2263,0.117269,0.082698,0.382206,0.005221,0.042912,0.633565,0.014942,0.303361,0.274815,0.344213,0.333043,0.168494,0.208907,0.026971,0.182910,0.352169,0.309242,0.153254,0.214234,0.350693,0.492299,0.005278,0.509436,0.337477,0.466651,0.394541
2264,0.115212,0.082573,0.378497,0.005312,0.044004,0.632126,0.014946,0.305791,0.271956,0.341070,0.333000,0.168457,0.208391,0.026961,0.181646,0.351366,0.307792,0.152552,0.213474,0.349709,0.492502,0.005300,0.509478,0.337191,0.461556,0.392590
2265,0.113101,0.082440,0.374621,0.005420,0.045071,0.630440,0.014946,0.308135,0.269073,0.338090,0.332949,0.168410,0.207878,0.026947,0.180503,0.350603,0.306432,0.151793,0.212743,0.348763,0.492651,0.005295,0.509499,0.336934,0.456798,0.390889
2266,0.110949,0.082301,0.370599,0.005556,0.046134,0.628532,0.014941,0.310391,0.266154,0.335312,0.332886,0.168355,0.207360,0.026931,0.179485,0.349890,0.305176,0.150930,0.212042,0.347868,0.492752,0.005283,0.509494,0.336705,0.452100,0.389354
2267,0.108775,0.082160,0.366472,0.005730,0.047220,0.626433,0.014933,0.312576,0.263179,0.332793,0.332815,0.168302,0.206830,0.026917,0.178595,0.349247,0.304048,0.149916,0.211375,0.347042,0.492815,0.005286,0.509484,0.336482,0.447915,0.388115
2268,0.106599,0.082018,0.362270,0.005947,0.048355,0.624150,0.014921,0.314708,0.260127,0.330586,0.332738,0.168258,0.206289,0.026905,0.177832,0.348693,0.303067,0.148815,0.210741,0.346264,0.492842,0.005310,0.509493,0.336239,0.443934,0.387119
2269,0.104434,0.081876,0.358016,0.006206,0.049571,0.621673,0.014911,0.316809,0.256970,0.328709,0.332652,0.168222,0.205748,0.026895,0.177195,0.348222,0.302237,0.147825,0.210142,0.345525,0.492832,0.005345,0.509531,0.335962,0.440617,0.386379
2270,0.102289,0.081737,0.353716,0.006505,0.050898,0.618990,0.014906,0.318898,0.253671,0.327155,0.332550,0.168186,0.205220,0.026885,0.176680,0.347815,0.301550,0.147147,0.209581,0.344847,0.492782,0.005381,0.509587,0.335655,0.437713,0.385957
2271,0.100174,0.081599,0.349380,0.006843,0.052347,0.616115,0.014907,0.320997,0.250197,0.325918,0.332425,0.168144,0.204715,0.026875,0.176285,0.347457,0.300997,0.146799,0.209059,0.344214,0.492691,0.005405,0.509593,0.335327,0.435433,0.385651
2272,0.098096,0.081454,0.345020,0.007223,0.053911,0.613091,0.014913,0.323119,0.246559,0.325006,0.332281,0.168096,0.204237,0.026865,0.176010,0.347157,0.300584,0.146588,0.208580,0.343669,0.492560,0.005405,0.509569,0.334989,0.433703,0.385600
2273,0.096063,0.081297,0.340650,0.007647,0.055581,0.609963,0.014921,0.325273,0.242786,0.324433,0.332127,0.168045,0.203792,0.026853,0.175861,0.346944,0.300323,0.146310,0.208149,0.343196,0.492392,0.005370,0.509538,0.334664,0.432629,0.385664
2274,0.094082,0.081128,0.336285,0.008115,0.057337,0.606758,0.014930,0.327466,0.238913,0.324211,0.331970,0.167997,0.203377,0.026841,0.175841,0.346841,0.300223,0.145885,0.207767,0.342812,0.492189,0.005307,0.509514,0.334373,0.432244,0.385945
2275,0.092159,0.080950,0.331927,0.008619,0.059152,0.603482,0.014935,0.329658,0.234961,0.324317,0.331809,0.167947,0.202986,0.026829,0.175939,0.346838,0.300266,0.145355,0.207429,0.342522,0.491954,0.005244,0.509548,0.334122,0.432328,0.386280
2276,0.090299,0.080771,0.327571,0.009153,0.060997,0.600142,0.014935,0.331782,0.230948,0.324710,0.331637,0.167886,0.202611,0.026820,0.176133,0.346906,0.300419,0.144770,0.207133,0.342306,0.491694,0.005208,0.509631,0.333888,0.433216,0.386777
2277,0.088509,0.080593,0.323213,0.009706,0.062828,0.596737,0.014927,0.333774,0.226891,0.325344,0.331445,0.167805,0.202250,0.026815,0.176403,0.347017,0.300648,0.144148,0.206875,0.342138,0.491401,0.005204,0.509687,0.333644,0.434241,0.387310
2278,0.086792,0.080418,0.318862,0.010258,0.064585,0.593259,0.014916,0.335596,0.222793,0.326165,0.331239,0.167708,0.201910,0.026813,0.176742,0.347165,0.300947,0.143472,0.206648,0.342056,0.491067,0.005213,0.509685,0.333380,0.435820,0.387924
2279,0.085149,0.080247,0.314527,0.010789,0.066208,0.589698,0.014905,0.337223,0.218651,0.327111,0.331032,0.167601,0.201598,0.026814,0.177151,0.347360,0.301320,0.142728,0.206448,0.342024,0.490678,0.005217,0.509697,0.333108,0.437450,0.388587
2280,0.083584,0.080078,0.310224,0.011283,0.067645,0.586056,0.014895,0.338630,0.214468,0.328122,0.330837,0.167493,0.201310,0.026815,0.177628,0.347610,0.301772,0.141989,0.206270,0.342032,0.490236,0.005206,0.509728,0.332844,0.439450,0.389337
2281,0.082095,0.079902,0.305944,0.011720,0.068850,0.582333,0.014886,0.339794,0.210288,0.329151,0.330650,0.167388,0.201038,0.026814,0.178166,0.347907,0.302289,0.141404,0.206110,0.342094,0.489758,0.005182,0.509759,0.332594,0.441397,0.390130
2282,0.080678,0.079716,0.301668,0.012085,0.069780,0.578533,0.014877,0.340690,0.206183,0.330161,0.330458,0.167287,0.200771,0.026805,0.178755,0.348230,0.302843,0.141120,0.205965,0.342176,0.489257,0.005147,0.509831,0.332338,0.443629,0.390979
2283,0.079328,0.079518,0.297378,0.012370,0.070424,0.574653,0.014868,0.341299,0.202224,0.331115,0.330251,0.167194,0.200500,0.026791,0.179381,0.348561,0.303410,0.141106,0.205827,0.342258,0.488737,0.005106,0.509880,0.332059,0.445622,0.391886
2284,0.078034,0.079313,0.293055,0.012580,0.070800,0.570689,0.014856,0.341642,0.198472,0.332001,0.330028,0.167100,0.200218,0.026781,0.180031,0.348886,0.303984,0.141174,0.205685,0.342334,0.488192,0.005069,0.509851,0.331750,0.447671,0.392855
2285,0.076784,0.079106,0.288683,0.012720,0.070927,0.566637,0.014839,0.341762,0.194983,0.332817,0.329793,0.166995,0.199915,0.026782,0.180684,0.349192,0.304567,0.141138,0.205526,0.342374,0.487615,0.005043,0.509794,0.331424,0.449396,0.393824
2286,0.075563,0.078895,0.284243,0.012794,0.070831,0.562514,0.014821,0.341704,0.191812,0.333560,0.329554,0.166871,0.199587,0.026793,0.181324,0.349468,0.305162,0.140901,0.205346,0.342372,0.487011,0.005036,0.509704,0.331097,0.450941,0.394807
2287,0.074371,0.078670,0.279696,0.012805,0.070538,0.558358,0.014803,0.341493,0.189000,0.334204,0.329311,0.166734,0.199228,0.026807,0.181945,0.349719,0.305765,0.140436,0.205142,0.342331,0.486395,0.005051,0.509601,0.330782,0.452212,0.395842
2288,0.073211,0.078423,0.274992,0.012759,0.070077,0.554204,0.014791,0.341147,0.186580,0.334706,0.329066,0.166602,0.198836,0.026817,0.182548,0.349954,0.306364,0.139728,0.204913,0.342246,0.485780,0.005093,0.509480,0.330481,0.453281,0.396980
2289,0.072085,0.078153,0.270077,0.012675,0.069489,0.550076,0.014785,0.340681,0.184579,0.335030,0.328818,0.166490,0.198409,0.026819,0.183131,0.350183,0.306947,0.138833,0.204657,0.342112,0.485179,0.005148,0.509373,0.330196,0.454068,0.398098
2290,0.070983,0.077863,0.264912,0.012580,0.068822,0.545997,0.014784,0.340108,0.182986,0.335162,0.328570,0.166392,0.197945,0.026814,0.183686,0.350399,0.307500,0.137871,0.204377,0.341901,0.484601,0.005195,0.509350,0.329925,0.454574,0.399266
2291,0.069888,0.077558,0.259455,0.012504,0.068122,0.541984,0.014786,0.339438,0.181762,0.335105,0.328323,0.166286,0.197444,0.026805,0.184199,0.350585,0.308003,0.136953,0.204073,0.341607,0.484059,0.005212,0.509363,0.329654,0.454862,0.400435
2292,0.068783,0.077238,0.253670,0.012454,0.067424,0.538062,0.014789,0.338683,0.180873,0.334863,0.328081,0.166155,0.196904,0.026794,0.184657,0.350727,0.308440,0.136093,0.203744,0.341230,0.483554,0.005205,0.509376,0.329367,0.454782,0.401499
2293,0.067669,0.076897,0.247529,0.012422,0.066750,0.534258,0.014794,0.337869,0.180325,0.334462,0.327842,0.166001,0.196319,0.026785,0.185057,0.350823,0.308804,0.135236,0.203384,0.340795,0.483085,0.005199,0.509377,0.329062,0.454472,0.402504
2294,0.066555,0.076532,0.241013,0.012402,0.066122,0.530598,0.014799,0.337031,0.180151,0.333939,0.327605,0.165840,0.195688,0.026780,0.185406,0.350876,0.309097,0.134329,0.202992,0.340303,0.482648,0.005215,0.509373,0.328752,0.453939,0.403496
2295,0.065450,0.076141,0.234111,0.012389,0.065548,0.527100,0.014802,0.336201,0.180379,0.333331,0.327367,0.165685,0.195009,0.026779,0.185709,0.350893,0.309319,0.133379,0.202569,0.339728,0.482236,0.005249,0.509385,0.328454,0.453243,0.404424
2296,0.064351,0.075726,0.226855,0.012383,0.065031,0.523779,0.014801,0.335380,0.181008,0.332654,0.327131,0.165544,0.194286,0.026776,0.185961,0.350876,0.309477,0.132429,0.202122,0.339084,0.481838,0.005275,0.509406,0.328170,0.452370,0.405295
2297,0.063249,0.075287,0.219310,0.012383,0.064569,0.520649,0.014793,0.334549,0.182021,0.331916,0.326903,0.165419,0.193523,0.026766,0.186155,0.350830,0.309579,0.131521,0.201655,0.338365,0.481447,0.005272,0.509439,0.327890,0.451311,0.406134
2298,0.062137,0.074826,0.211543,0.012384,0.064146,0.517724,0.014779,0.333696,0.183398,0.331123,0.326687,0.165311,0.192728,0.026750,0.186282,0.350756,0.309633,0.130657,0.201173,0.337580,0.481056,0.005240,0.509471,0.327599,0.450187,0.406935
2299,0.061027,0.074342,0.203610,0.012379,0.063736,0.515014,0.014763,0.332824,0.185109,0.330274,0.326475,0.165209,0.191909,0.026731,0.186342,0.350649,0.309639,0.129811,0.200679,0.336786,0.480667,0.005197,0.509485,0.327289,0.448911,0.407756
2300,0.059942,0.073840,0.195580,0.012362,0.063314,0.512538,0.014747,0.331955,0.187114,0.329363,0.326252,0.165095,0.191079,0.026714,0.186338,0.350499,0.309591,0.128960,0.200173,0.335942,0.480281,0.005160,0.509490,0.326968,0.447626,0.408562
2301,0.058905,0.073323,0.187515,0.012328,0.062872,0.510321,0.014734,0.331106,0.189372,0.328383,0.326003,0.164952,0.190255,0.026699,0.186275,0.350296,0.309487,0.128100,0.199659,0.335028,0.479903,0.005135,0.509508,0.326643,0.446320,0.409368
2302,0.057920,0.072800,0.179498,0.012274,0.062415,0.508394,0.014725,0.330272,0.191846,0.327338,0.325737,0.164786,0.189463,0.026687,0.186157,0.350058,0.309328,0.127239,0.199137,0.334078,0.479546,0.005121,0.509551,0.326322,0.444915,0.410132
2303,0.056983,0.072280,0.171639,0.012198,0.061945,0.506796,0.014723,0.329437,0.194494,0.326233,0.325475,0.164617,0.188727,0.026677,0.185989,0.349814,0.309120,0.126386,0.198609,0.333107,0.479219,0.005117,0.509603,0.326010,0.443459,0.410855
2304,0.056088,0.071773,0.164043,0.012102,0.061463,0.505568,0.014726,0.328585,0.197278,0.325076,0.325236,0.164463,0.188062,0.026671,0.185777,0.349589,0.308869,0.125568,0.198082,0.332165,0.478910,0.005118,0.509687,0.325712,0.441945,0.411646
2305,0.055245,0.071293,0.156886,0.011988,0.060970,0.504761,0.014731,0.327740,0.200153,0.323881,0.325016,0.164322,0.187480,0.026669,0.185527,0.349379,0.308572,0.124822,0.197566,0.331207,0.478598,0.005114,0.509782,0.325428,0.440322,0.412452
2306,0.054469,0.070854,0.150378,0.011859,0.060463,0.504422,0.014735,0.326948,0.203074,0.322667,0.324795,0.164184,0.186991,0.026672,0.185250,0.349157,0.308219,0.124175,0.197067,0.330227,0.478263,0.005097,0.509861,0.325153,0.438603,0.413250
2307,0.053775,0.070470,0.144734,0.011713,0.059940,0.504601,0.014738,0.326249,0.205995,0.321454,0.324559,0.164039,0.186601,0.026680,0.184953,0.348902,0.307804,0.123591,0.196597,0.329269,0.477906,0.005073,0.509925,0.324882,0.436809,0.414039
2308,0.053191,0.070158,0.140191,0.011550,0.059396,0.505347,0.014741,0.325631,0.208878,0.320251,0.324306,0.163887,0.186310,0.026692,0.184636,0.348616,0.307334,0.123001,0.196161,0.328287,0.477538,0.005053,0.510018,0.324609,0.434916,0.414839
2309,0.052748,0.069934,0.136990,0.011366,0.058825,0.506701,0.014746,0.325054,0.211689,0.319063,0.324049,0.163735,0.186120,0.026707,0.184293,0.348313,0.306829,0.122349,0.195768,0.327358,0.477171,0.005050,0.510167,0.324327,0.432899,0.415658
2310,0.052478,0.069810,0.135372,0.011161,0.058216,0.508660,0.014753,0.324475,0.214393,0.317895,0.323796,0.163591,0.186033,0.026723,0.183918,0.348010,0.306306,0.121678,0.195426,0.326518,0.476815,0.005066,0.510276,0.324030,0.430899,0.416423
2311,0.052396,0.069798,0.135465,0.010933,0.057555,0.511193,0.014760,0.323847,0.216955,0.316768,0.323548,0.163455,0.186051,0.026738,0.183510,0.347710,0.305768,0.121079,0.195142,0.325712,0.476482,0.005103,0.510346,0.323715,0.428792,0.417195
2312,0.052508,0.069910,0.137338,0.010682,0.056825,0.514264,0.014767,0.323116,0.219345,0.315710,0.323295,0.163323,0.186176,0.026749,0.183069,0.347412,0.305212,0.120629,0.194924,0.324967,0.476177,0.005160,0.510441,0.323382,0.426737,0.417864
2313,0.052820,0.070143,0.141043,0.010413,0.056013,0.517762,0.014772,0.322234,0.221528,0.314747,0.323031,0.163193,0.186397,0.026757,0.182596,0.347114,0.304637,0.120330,0.194775,0.324276,0.475889,0.005225,0.510541,0.323036,0.424644,0.418465
2314,0.053327,0.070489,0.146483,0.010134,0.055102,0.521547,0.014770,0.321160,0.223493,0.313852,0.322755,0.163064,0.186697,0.026762,0.182096,0.346814,0.304037,0.120148,0.194693,0.323644,0.475595,0.005282,0.510624,0.322678,0.422621,0.418987
2315,0.054020,0.070940,0.153467,0.009853,0.054078,0.525479,0.014759,0.319862,0.225242,0.312972,0.322474,0.162935,0.187059,0.026767,0.181576,0.346509,0.303408,0.120050,0.194677,0.323086,0.475276,0.005316,0.510694,0.322313,0.420606,0.419466
2316,0.054889,0.071474,0.161792,0.009569,0.052945,0.529422,0.014742,0.318312,0.226773,0.312056,0.322193,0.162805,0.187460,0.026771,0.181042,0.346198,0.302747,0.120015,0.194718,0.322608,0.474930,0.005321,0.510785,0.321945,0.418681,0.419835
2317,0.055896,0.072066,0.171093,0.009280,0.051708,0.533245,0.014723,0.316543,0.228087,0.311106,0.321908,0.162667,0.187875,0.026777,0.180496,0.345876,0.302068,0.120025,0.194803,0.322213,0.474565,0.005294,0.510916,0.321581,0.416818,0.420085
2318,0.056989,0.072692,0.180905,0.008983,0.050379,0.536812,0.014705,0.314623,0.229183,0.310155,0.321609,0.162513,0.188280,0.026784,0.179933,0.345541,0.301399,0.120066,0.194918,0.321852,0.474185,0.005235,0.511055,0.321231,0.414988,0.420282
2319,0.058118,0.073321,0.190781,0.008676,0.048973,0.539998,0.014692,0.312618,0.230062,0.309230,0.321289,0.162337,0.188664,0.026792,0.179351,0.345187,0.300762,0.120150,0.195047,0.321491,0.473796,0.005159,0.511124,0.320905,0.413238,0.420385
2320,0.059241,0.073922,0.200335,0.008357,0.047512,0.542669,0.014684,0.310559,0.230726,0.308321,0.320946,0.162144,0.189018,0.026801,0.178758,0.344820,0.300154,0.120301,0.195178,0.321147,0.473404,0.005088,0.511150,0.320599,0.411474,0.420433
2321,0.060323,0.074469,0.209230,0.008025,0.046018,0.544710,0.014683,0.308462,0.231177,0.307396,0.320583,0.161950,0.189336,0.026809,0.178164,0.344447,0.299555,0.120522,0.195296,0.320804,0.473013,0.005041,0.511250,0.320289,0.409750,0.420440
2322,0.061330,0.074951,0.217155,0.007690,0.044516,0.546090,0.014687,0.306339,0.231419,0.306421,0.320201,0.161770,0.189620,0.026815,0.177579,0.344075,0.298948,0.120717,0.195392,0.320447,0.472619,0.005019,0.511351,0.319944,0.408030,0.420351
2323,0.062235,0.075364,0.223972,0.007364,0.043040,0.546805,0.014695,0.304254,0.231461,0.305399,0.319805,0.161604,0.189873,0.026814,0.177009,0.343708,0.298335,0.120752,0.195461,0.320099,0.472218,0.005015,0.511403,0.319556,0.406339,0.420165
2324,0.063014,0.075704,0.229662,0.007058,0.041619,0.546857,0.014706,0.302291,0.231315,0.304347,0.319400,0.161441,0.190098,0.026806,0.176454,0.343349,0.297731,0.120523,0.195497,0.319731,0.471807,0.005024,0.511482,0.319148,0.404625,0.419931
2325,0.063646,0.075975,0.234207,0.006775,0.040287,0.546275,0.014717,0.300529,0.230988,0.303285,0.318990,0.161273,0.190285,0.026794,0.175915,0.343001,0.297152,0.120060,0.195500,0.319371,0.471396,0.005033,0.511585,0.318746,0.402919,0.419598
2326,0.064125,0.076180,0.237628,0.006516,0.039078,0.545094,0.014723,0.298997,0.230451,0.302215,0.318583,0.161099,0.190421,0.026787,0.175396,0.342666,0.296616,0.119439,0.195472,0.319022,0.471001,0.005024,0.511661,0.318362,0.401237,0.419275
2327,0.064453,0.076324,0.239965,0.006282,0.038021,0.543353,0.014722,0.297693,0.229651,0.301136,0.318187,0.160922,0.190494,0.026790,0.174906,0.342351,0.296140,0.118755,0.195416,0.318652,0.470633,0.004989,0.511717,0.317991,0.399545,0.418919
2328,0.064635,0.076413,0.241269,0.006078,0.037117,0.541088,0.014717,0.296616,0.228542,0.300044,0.317809,0.160745,0.190505,0.026801,0.174451,0.342059,0.295742,0.118196,0.195340,0.318299,0.470270,0.004946,0.511759,0.317620,0.397907,0.418539
2329,0.064688,0.076452,0.241655,0.005907,0.036359,0.538334,0.014710,0.295787,0.227160,0.298966,0.317440,0.160565,0.190455,0.026814,0.174033,0.341784,0.295408,0.117976,0.195252,0.317952,0.469887,0.004920,0.511757,0.317248,0.396246,0.418089
2330,0.064637,0.076447,0.241282,0.005773,0.035742,0.535133,0.014706,0.295241,0.225591,0.297941,0.317064,0.160375,0.190347,0.026827,0.173650,0.341515,0.295107,0.118224,0.195160,0.317582,0.469459,0.004929,0.511761,0.316882,0.394655,0.417606
2331,0.064506,0.076400,0.240301,0.005668,0.035269,0.531549,0.014704,0.295010,0.223916,0.297008,0.316664,0.160171,0.190185,0.026836,0.173300,0.341242,0.294810,0.118680,0.195070,0.317222,0.468982,0.004956,0.511755,0.316532,0.393081,0.417027
2332,0.064308,0.076313,0.238792,0.005582,0.034942,0.527648,0.014702,0.295088,0.222141,0.296172,0.316248,0.159958,0.189972,0.026838,0.172986,0.340976,0.294524,0.118983,0.194985,0.316883,0.468457,0.004976,0.511755,0.316199,0.391621,0.416565
2333,0.064051,0.076185,0.236794,0.005510,0.034763,0.523497,0.014700,0.295447,0.220232,0.295420,0.315840,0.159751,0.189711,0.026831,0.172715,0.340741,0.294279,0.118863,0.194906,0.316584,0.467889,0.004970,0.511852,0.315877,0.390257,0.416103
