gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_blue,sr_green,sr_red,sr_nir,ndvi
Mappature_precedenti.6381,PRAL,03012073,289.7,32,20260330_105816_37_2514_3B,0.10075,0.11525,0.13185,0.23675000000000002,0.2846
Mappature_precedenti.6391,PRAL,03012073,348.3,39,20260330_105816_37_2514_3B,0.4113,0.42400000000000004,0.47240000000000004,0.5032,0.0316
Mappature_precedenti.6399,PRAL,03012073,934.7,103,20260330_105816_37_2514_3B,0.11950000000000001,0.1163,0.1342,0.2082,0.2161
Mappature_precedenti.6622,PRAL,03012091,987.8,111,20260330_105816_37_2514_3B,0.1731,0.2197,0.26030000000000003,0.3151,0.0952
Mappature_precedenti.6625,PRAL,03012091,553.2,62,20260330_105816_37_2514_3B,0.16945000000000002,0.21660000000000001,0.2635,0.31275000000000003,0.0855
Mappature_precedenti.6627,PRAL,03012091,1231.8,137,20260330_105816_37_2514_3B,0.1882,0.2356,0.2826,0.3276,0.0737
Mappature_precedenti.6632,PRAL,03012091,1169.4,129,20260330_105816_37_2514_3B,0.1259,0.1431,0.161,0.2368,0.1905
Mappature_precedenti.6635,PRAL,03012091,80.9,9,20260330_105816_37_2514_3B,0.14780000000000001,0.1758,0.2112,0.2735,0.1285
Mappature_precedenti.6710,PRAL,03012044,63.8,7,20260330_105816_37_2514_3B,0.0844,0.0937,0.1005,0.21050000000000002,0.3537
Mappature_precedenti.6712,PRAL,03012044,55.2,7,20260330_105816_37_2514_3B,0.1017,0.12010000000000001,0.12760000000000002,0.2338,0.2939
Mappature_precedenti.6713,PRAL,03012044,457.3,54,20260330_105816_37_2514_3B,0.0969,0.1043,0.10445,0.14550000000000002,0.1642
Mappature_precedenti.6714,PRAL,03012044,107.1,11,20260330_105816_37_2514_3B,0.07490000000000001,0.0844,0.09000000000000001,0.2238,0.4264
Mappature_precedenti.6716,PRAL,03012044,96.1,10,20260330_105816_37_2514_3B,0.1014,0.11760000000000001,0.13090000000000002,0.21350000000000002,0.2398
Mappature_precedenti.6717,PRAL,03012044,452.5,49,20260330_105816_37_2514_3B,0.2797,0.3057,0.3246,0.3457,0.0315
Mappature_precedenti.6718,PRAL,03012044,449.5,51,20260330_105816_37_2514_3B,0.0891,0.0964,0.0988,0.14450000000000002,0.1878
Mappature_precedenti.6720,PRAL,03012044,447.2,49,20260330_105816_37_2514_3B,0.1046,0.10840000000000001,0.1124,0.1625,0.1822
Mappature_precedenti.6721,PRAL,03012044,348.5,37,20260330_105816_37_2514_3B,0.11670000000000001,0.12300000000000001,0.1394,0.24650000000000002,0.2775
Mappature_precedenti.6722,PRAL,03012044,125.1,12,20260330_105816_37_2514_3B,0.0796,0.09430000000000001,0.11180000000000001,0.2228,0.3317
Mappature_precedenti.6723,PRAL,03012044,123.8,13,20260330_105816_37_2514_3B,0.10020000000000001,0.11230000000000001,0.126,0.219,0.2696
Mappature_precedenti.6726,PRAL,03012044,171.9,29,20260330_105816_37_2514_3B,0.0709,0.0825,0.0971,0.2157,0.3792
Mappature_precedenti.6728,PRAL,03012044,6097.1,677,20260330_105816_37_2514_3B,0.0887,0.09230000000000001,0.094,0.12240000000000001,0.1312
Mappature_precedenti.6730,PRAL,03012044,1528.0,169,20260330_105816_37_2514_3B,0.30860000000000004,0.3402,0.3549,0.37010000000000004,0.021
Mappature_precedenti.6731,PRAL,03012044,54.0,6,20260330_105816_37_2514_3B,0.23175,0.25895,0.2614,0.2807,0.0356
Mappature_precedenti.6733,PRAL,03012044,170.6,19,20260330_105816_37_2514_3B,0.23390000000000002,0.23550000000000001,0.25,0.3297,0.1375
Mappature_precedenti.6736,PRAL,03012044,616.5,69,20260330_105816_37_2514_3B,0.1554,0.1562,0.1577,0.18000000000000002,0.066
Mappature_precedenti.6741,PRAL,03012044,1261.6,139,20260330_105816_37_2514_3B,0.077,0.07980000000000001,0.08360000000000001,0.12100000000000001,0.1828
Mappature_precedenti.6747,PRAL,03012044,68.8,8,20260330_105816_37_2514_3B,0.07985,0.09225,0.10400000000000001,0.20375000000000001,0.3241
Mappature_precedenti.6749,PRAL,03012044,501.3,54,20260330_105816_37_2514_3B,0.085,0.09475,0.10260000000000001,0.18395,0.2839
Mappature_precedenti.6756,PRAL,03012023,366.2,41,20260330_105816_37_2514_3B,0.23470000000000002,0.25,0.2576,0.2808,0.0431
Mappature_precedenti.6764,PRAL,03012078,77.9,9,20260330_105816_37_2514_3B,0.09870000000000001,0.11860000000000001,0.1316,0.23090000000000002,0.2739
Mappature_precedenti.7105,PRAL,03012133,180.2,20,20260330_105816_37_2514_3B,0.07415000000000001,0.08585000000000001,0.09000000000000001,0.21280000000000002,0.4055
Mappature_precedenti.7126,PRAL,03012133,572.9,12,20260330_105816_37_2514_3B,0.11575,0.12035000000000001,0.1449,0.20455,0.1707
Mappature_precedenti.7131,PRAL,03012133,143.6,16,20260330_105816_37_2514_3B,0.1592,0.188,0.19035000000000002,0.2586,0.152
Mappature_precedenti.7177,PRAL,03012133,284.7,31,20260330_105816_37_2514_3B,0.23190000000000002,0.26030000000000003,0.2619,0.31,0.0841
Mappature_precedenti.7180,PRAL,03012133,109.2,12,20260330_105816_37_2514_3B,0.10260000000000001,0.11835000000000001,0.13815,0.2083,0.2025
Mappature_precedenti.7203,PRAL,03012133,56.8,6,20260330_105816_37_2514_3B,0.20355,0.20715,0.21915,0.2847,0.1301
Mappature_precedenti.7206,PRAL,03012133,120.9,13,20260330_105816_37_2514_3B,0.10640000000000001,0.1206,0.1359,0.2371,0.2713
Mappature_precedenti.7230,PRAL,03012133,591.6,64,20260330_105816_37_2514_3B,0.3064,0.3336,0.33605,0.3518,0.0229
Mappature_precedenti.7242,PRAL,03012133,182.9,12,20260330_105816_37_2514_3B,0.12605,0.269,0.29265,0.3511,0.0908
Mappature_precedenti.7269,PRAL,03012133,73.4,6,20260330_105816_37_2514_3B,0.09755,0.10105,0.11620000000000001,0.18150000000000002,0.2193
Mappature_precedenti.7315,PRAL,03012133,91.3,10,20260330_105816_37_2514_3B,0.10550000000000001,0.13745000000000002,0.16405,0.28995000000000004,0.2773
Mappature_precedenti.7318,PRAL,03012133,48.7,6,20260330_105816_37_2514_3B,0.10550000000000001,0.11735000000000001,0.13090000000000002,0.2142,0.2414
Mappature_precedenti.7320,PRAL,03012133,88.4,10,20260330_105816_37_2514_3B,0.13875,0.1524,0.17955000000000002,0.25285,0.1695
Mappature_precedenti.7426,PRAL,03012089,42.5,5,20260330_105816_37_2514_3B,0.0911,0.09870000000000001,0.1143,0.1837,0.2329
Mappature_precedenti.7427,PRAL,03012089,277.6,30,20260330_105816_37_2514_3B,0.3149,0.3473,0.36360000000000003,0.38570000000000004,0.0295
Mappature_precedenti.7428,PRAL,03012089,527.7,59,20260330_105816_37_2514_3B,0.1383,0.1497,0.1597,0.196,0.1021
Mappature_precedenti.7430,PRAL,03012089,213.1,23,20260330_105816_37_2514_3B,0.2595,0.28390000000000004,0.30860000000000004,0.3382,0.0458
Mappature_precedenti.7440,PRAL,03012089,162.2,17,20260330_105816_37_2514_3B,0.054900000000000004,0.0641,0.0716,0.149,0.3509
Mappature_precedenti.7442,PRAL,03012089,275.0,29,20260330_105816_37_2514_3B,0.2152,0.23170000000000002,0.24710000000000001,0.2953,0.0889
Mappature_precedenti.7447,PRAL,03012089,476.4,53,20260330_105816_37_2514_3B,0.0758,0.08990000000000001,0.0956,0.159,0.249
Mappature_precedenti.7448,PRAL,03012089,2270.3,252,20260330_105816_37_2514_3B,0.2122,0.2331,0.24845,0.26430000000000003,0.0309
Mappature_precedenti.7451,PRAL,03012089,897.8,100,20260330_105816_37_2514_3B,0.19455,0.2147,0.2227,0.23755,0.0323
Mappature_precedenti.7453,PRAL,03012089,226.5,24,20260330_105816_37_2514_3B,0.0823,0.0975,0.109,0.17985,0.2453
Mappature_precedenti.7456,PRAL,03012089,158.7,19,20260330_105816_37_2514_3B,0.1246,0.1502,0.16770000000000002,0.2654,0.2256
Mappature_precedenti.7458,PRAL,03012089,59.7,5,20260330_105816_37_2514_3B,0.2821,0.3095,0.32880000000000004,0.30820000000000003,-0.0323
Mappature_precedenti.7459,PRAL,03012089,1856.2,212,20260330_105816_37_2514_3B,0.1703,0.195,0.21735000000000002,0.2751,0.1173
Mappature_precedenti.7463,PRAL,03012089,97.3,11,20260330_105816_37_2514_3B,0.0918,0.10690000000000001,0.1188,0.2041,0.2642
Mappature_precedenti.7464,PRAL,03012089,63.6,7,20260330_105816_37_2514_3B,0.06470000000000001,0.0795,0.0874,0.2076,0.4075
Mappature_precedenti.7466,PRAL,03012089,303.8,33,20260330_105816_37_2514_3B,0.0853,0.0983,0.1139,0.19160000000000002,0.2543
Mappature_precedenti.7471,PRAL,03012089,5339.4,586,20260330_105816_37_2514_3B,0.0901,0.0964,0.11130000000000001,0.1741,0.22
Mappature_precedenti.7492,PRAL,03012035,80.9,8,20260330_105816_37_2514_3B,0.08410000000000001,0.0949,0.11395000000000001,0.21605000000000002,0.3094
Mappature_precedenti.7493,PRAL,03012035,220.3,25,20260330_105816_37_2514_3B,0.1076,0.1199,0.1335,0.255,0.3127
Mappature_precedenti.7495,PRAL,03012035,456.5,52,20260330_105816_37_2514_3B,0.11900000000000001,0.13725,0.15085,0.25665,0.2596
Mappature_precedenti.7498,PRAL,03012035,93.4,10,20260330_105816_37_2514_3B,0.27095,0.26985000000000003,0.29565,0.3156,0.0326
Mappature_precedenti.7499,PRAL,03012035,66.1,5,20260330_105816_37_2514_3B,0.10550000000000001,0.1198,0.1323,0.24830000000000002,0.3048
Mappature_precedenti.7502,PRAL,03012035,193.8,21,20260330_105816_37_2514_3B,0.111,0.1236,0.13770000000000002,0.2558,0.3001
Mappature_precedenti.7507,PRAL,03012035,863.0,95,20260330_105816_37_2514_3B,0.1159,0.13540000000000002,0.14550000000000002,0.25170000000000003,0.2674
Mappature_precedenti.7509,PRAL,03012035,89.6,10,20260330_105816_37_2514_3B,0.0863,0.0995,0.10995,0.23025,0.3536
Mappature_precedenti.7513,PRAL,03012035,716.3,80,20260330_105816_37_2514_3B,0.13555,0.1428,0.1524,0.17850000000000002,0.0789
Mappature_precedenti.7518,PRAL,03012035,101.6,10,20260330_105816_37_2514_3B,0.11195000000000001,0.1282,0.1438,0.2379,0.2465
Mappature_precedenti.7519,PRAL,03012035,58.8,7,20260330_105816_37_2514_3B,0.0844,0.1052,0.10590000000000001,0.2692,0.4354
Mappature_precedenti.7525,PRAL,03012035,89.7,10,20260330_105816_37_2514_3B,0.10550000000000001,0.11525,0.13155,0.22340000000000002,0.2588
Mappature_precedenti.7526,PRAL,03012035,358.5,41,20260330_105816_37_2514_3B,0.2515,0.2866,0.2852,0.31420000000000003,0.0484
Mappature_precedenti.7527,PRAL,03012035,185.7,21,20260330_105816_37_2514_3B,0.1048,0.1164,0.12610000000000002,0.2059,0.2404
Mappature_precedenti.7528,PRAL,03012035,45.6,6,20260330_105816_37_2514_3B,0.2523,0.24760000000000001,0.26745,0.2838,0.0297
Mappature_precedenti.7529,PRAL,03012035,65.9,8,20260330_105816_37_2514_3B,0.07855000000000001,0.09035,0.09770000000000001,0.1963,0.3354
Mappature_precedenti.7530,PRAL,03012035,296.4,35,20260330_105816_37_2514_3B,0.152,0.1584,0.17400000000000002,0.2073,0.0873
Mappature_precedenti.7537,PRAL,03012046,166.0,19,20260330_105816_37_2514_3B,0.07590000000000001,0.0956,0.1081,0.22640000000000002,0.3537
Mappature_precedenti.7542,PRAL,03012046,359.6,41,20260330_105816_37_2514_3B,0.1189,0.1434,0.1612,0.3113,0.3177
Mappature_precedenti.7548,PRAL,03012046,1030.8,116,20260330_105816_37_2514_3B,0.24265,0.25305,0.2743,0.29505000000000003,0.0364
Mappature_precedenti.7550,PRAL,03012046,185.9,19,20260330_105816_37_2514_3B,0.1297,0.1368,0.1602,0.20270000000000002,0.1171
Mappature_precedenti.7553,PRAL,03012046,60.8,9,20260330_105816_37_2514_3B,0.2705,0.274,0.2974,0.29710000000000003,-0.0005
Mappature_precedenti.7556,PRAL,03012046,204.8,23,20260330_105816_37_2514_3B,0.0606,0.0699,0.08270000000000001,0.12300000000000001,0.1959
Mappature_precedenti.7557,PRAL,03012046,150.5,18,20260330_105816_37_2514_3B,0.092,0.1022,0.1174,0.21535,0.2944
Mappature_precedenti.7558,PRAL,03012046,415.5,46,20260330_105816_37_2514_3B,0.27045,0.29605000000000004,0.32005,0.3425,0.0339
Mappature_precedenti.7559,PRAL,03012046,5877.9,654,20260330_105816_37_2514_3B,0.0931,0.11865,0.1441,0.24225000000000002,0.254
Mappature_precedenti.7563,PRAL,03012046,65.5,7,20260330_105816_37_2514_3B,0.0868,0.1041,0.1173,0.1766,0.2018
Mappature_precedenti.7566,PRAL,03012046,559.8,61,20260330_105816_37_2514_3B,0.29460000000000003,0.31520000000000004,0.34,0.37220000000000003,0.0452
Mappature_precedenti.7574,PRAL,03012046,656.8,73,20260330_105816_37_2514_3B,0.24750000000000003,0.25420000000000004,0.2836,0.29860000000000003,0.0258
Mappature_precedenti.7577,PRAL,03012046,109.1,12,20260330_105816_37_2514_3B,0.062150000000000004,0.07325000000000001,0.08315,0.15585000000000002,0.3042
Mappature_precedenti.7581,PRAL,03012046,192.5,20,20260330_105816_37_2514_3B,0.11420000000000001,0.12490000000000001,0.1421,0.22245,0.2204
Mappature_precedenti.7583,PRAL,03012046,917.5,101,20260330_105816_37_2514_3B,0.22840000000000002,0.2533,0.26890000000000003,0.299,0.053
Mappature_precedenti.7584,PRAL,03012046,385.1,44,20260330_105816_37_2514_3B,0.22390000000000002,0.26785000000000003,0.31485,0.37125,0.0822
Mappature_precedenti.7585,PRAL,03012046,1559.9,173,20260330_105816_37_2514_3B,0.12860000000000002,0.1461,0.16540000000000002,0.2373,0.1785
Mappature_precedenti.7586,PRAL,03012046,383.3,45,20260330_105816_37_2514_3B,0.0946,0.11,0.125,0.2119,0.2579
Mappature_precedenti.7587,PRAL,03012046,354.3,37,20260330_105816_37_2514_3B,0.1395,0.16190000000000002,0.18710000000000002,0.28850000000000003,0.2132
Mappature_precedenti.7588,PRAL,03012046,118.8,18,20260330_105816_37_2514_3B,0.1802,0.20500000000000002,0.2235,0.24930000000000002,0.0546
Mappature_precedenti.7589,PRAL,03012046,388.4,44,20260330_105816_37_2514_3B,0.1223,0.13975,0.15710000000000002,0.2308,0.19
Mappature_precedenti.7590,PRAL,03012046,80.1,6,20260330_105816_37_2514_3B,0.09915,0.13225,0.15745,0.26305,0.2511
Mappature_precedenti.7593,PRAL,03012046,376.7,42,20260330_105816_37_2514_3B,0.23845000000000002,0.25025000000000003,0.27140000000000003,0.29435,0.0406
Mappature_precedenti.7595,PRAL,03012046,305.3,32,20260330_105816_37_2514_3B,0.0998,0.11005000000000001,0.13165000000000002,0.2088,0.2266
Mappature_precedenti.7598,PRAL,03012046,130.4,16,20260330_105816_37_2514_3B,0.15115,0.1655,0.18115,0.2388,0.1373
Mappature_precedenti.7602,PRAL,03012046,243.1,30,20260330_105816_37_2514_3B,0.2659,0.2838,0.29775,0.3593,0.0937
Mappature_precedenti.7603,PRAL,03012046,86.9,10,20260330_105816_37_2514_3B,0.08005000000000001,0.0965,0.11055000000000001,0.22625,0.3435
Mappature_precedenti.7605,PRAL,03012046,183.1,20,20260330_105816_37_2514_3B,0.06570000000000001,0.07005,0.08075,0.11645000000000001,0.181
Mappature_precedenti.7606,PRAL,03012046,350.0,40,20260330_105816_37_2514_3B,0.1221,0.14715,0.16590000000000002,0.2767,0.2503
Mappature_precedenti.7608,PRAL,03012046,152.0,17,20260330_105816_37_2514_3B,0.0906,0.1004,0.11270000000000001,0.19390000000000002,0.2648
Mappature_precedenti.7613,PRAL,03012046,434.3,49,20260330_105816_37_2514_3B,0.1046,0.11910000000000001,0.1322,0.2107,0.2289
Mappature_precedenti.7614,PRAL,03012046,99.3,13,20260330_105816_37_2514_3B,0.1582,0.184,0.1865,0.2788,0.1984
Mappature_precedenti.7615,PRAL,03012046,215.3,25,20260330_105816_37_2514_3B,0.13340000000000002,0.1683,0.2054,0.278,0.1502
Mappature_precedenti.7616,PRAL,03012046,355.7,41,20260330_105816_37_2514_3B,0.24530000000000002,0.26990000000000003,0.2795,0.30770000000000003,0.048
Mappature_precedenti.7618,PRAL,03012046,157.0,18,20260330_105816_37_2514_3B,0.11075,0.1187,0.13265000000000002,0.20605,0.2167
Mappature_precedenti.7620,PRAL,03012046,559.0,56,20260330_105816_37_2514_3B,0.15125,0.15965000000000001,0.16920000000000002,0.19215000000000002,0.0635
Mappature_precedenti.7630,PRAL,03012046,288.3,32,20260330_105816_37_2514_3B,0.11165,0.1274,0.1429,0.2179,0.2079
Mappature_precedenti.7636,PRAL,03012046,322.7,37,20260330_105816_37_2514_3B,0.1121,0.12490000000000001,0.1437,0.224,0.2184
Mappature_precedenti.7639,PRAL,03012046,331.0,37,20260330_105816_37_2514_3B,0.1342,0.1589,0.17550000000000002,0.24910000000000002,0.1733
Mappature_precedenti.8210,PRAL,03012012,604.8,69,20260330_105816_37_2514_3B,0.10450000000000001,0.1163,0.1278,0.20120000000000002,0.2231
Mappature_precedenti.8216,PRAL,03012012,113.7,12,20260330_105816_37_2514_3B,0.10645,0.11610000000000001,0.12955,0.20750000000000002,0.2313
Mappature_precedenti.8224,PRAL,03012048,89.4,10,20260330_105816_37_2514_3B,0.1842,0.1953,0.21055000000000001,0.22540000000000002,0.0341
Mappature_precedenti.8225,PRAL,03012048,384.3,46,20260330_105816_37_2514_3B,0.15505000000000002,0.1772,0.1898,0.22460000000000002,0.084
Mappature_precedenti.8227,PRAL,03012048,2965.2,329,20260330_105816_37_2514_3B,0.1573,0.1642,0.1736,0.1998,0.0702
Mappature_precedenti.8230,PRAL,03012048,1114.6,125,20260330_105816_37_2514_3B,0.1487,0.1683,0.1821,0.25980000000000003,0.1758
Mappature_precedenti.8232,PRAL,03012048,378.1,43,20260330_105816_37_2514_3B,0.1428,0.16570000000000001,0.187,0.2446,0.1335
Mappature_precedenti.8233,PRAL,03012048,47.3,6,20260330_105816_37_2514_3B,0.09090000000000001,0.109,0.1211,0.24530000000000002,0.339
Mappature_precedenti.8235,PRAL,03012048,43.5,6,20260330_105816_37_2514_3B,0.22685000000000002,0.25155,0.26630000000000004,0.3276,0.1032
Mappature_precedenti.8238,PRAL,03012048,181.6,18,20260330_105816_37_2514_3B,0.15295,0.16060000000000002,0.1752,0.20420000000000002,0.0764
Mappature_precedenti.8239,PRAL,03012048,863.8,99,20260330_105816_37_2514_3B,0.2878,0.3113,0.3296,0.4012,0.098
Mappature_precedenti.8241,PRAL,03012048,104.8,11,20260330_105816_37_2514_3B,0.1477,0.1602,0.1801,0.2313,0.1245
Mappature_precedenti.8249,PRAL,03012080,229.2,25,20260330_105816_37_2514_3B,0.134,0.1468,0.1686,0.24070000000000003,0.1762
Mappature_precedenti.8251,PRAL,03012080,75.6,12,20260330_105816_37_2514_3B,0.076,0.0922,0.0988,0.2336,0.4055
Mappature_precedenti.8252,PRAL,03012080,103.8,12,20260330_105816_37_2514_3B,0.07875,0.09125,0.1039,0.18780000000000002,0.2876
Mappature_precedenti.8253,PRAL,03012080,52.3,6,20260330_105816_37_2514_3B,0.09235,0.09910000000000001,0.11295000000000001,0.23705,0.3546
Mappature_precedenti.8255,PRAL,03012080,204.1,22,20260330_105816_37_2514_3B,0.19815000000000002,0.20720000000000002,0.21730000000000002,0.26995,0.1081
Mappature_precedenti.8256,PRAL,03012080,587.5,65,20260330_105816_37_2514_3B,0.1009,0.12100000000000001,0.1298,0.2426,0.3029
Mappature_precedenti.8257,PRAL,03012080,112.7,10,20260330_105816_37_2514_3B,0.1052,0.11720000000000001,0.13465000000000002,0.22805,0.2575
Mappature_precedenti.8258,PRAL,03012080,135.9,14,20260330_105816_37_2514_3B,0.09925,0.11320000000000001,0.12490000000000001,0.2414,0.318
Mappature_precedenti.8262,PRAL,03012080,191.5,21,20260330_105816_37_2514_3B,0.0849,0.08600000000000001,0.09730000000000001,0.1501,0.2134
Mappature_precedenti.8263,PRAL,03012080,105.8,12,20260330_105816_37_2514_3B,0.0876,0.09945000000000001,0.1034,0.26995,0.4461
Mappature_precedenti.8264,PRAL,03012080,1663.7,184,20260330_105816_37_2514_3B,0.24305000000000002,0.2614,0.27585000000000004,0.29605000000000004,0.0353
Mappature_precedenti.8265,PRAL,03012080,56.8,5,20260330_105816_37_2514_3B,0.0863,0.09380000000000001,0.09960000000000001,0.2379,0.4098
Mappature_precedenti.8266,PRAL,03012080,1577.8,175,20260330_105816_37_2514_3B,0.2242,0.2467,0.25720000000000004,0.28300000000000003,0.0478
Mappature_precedenti.8269,PRAL,03012080,132.4,13,20260330_105816_37_2514_3B,0.1091,0.124,0.1428,0.2277,0.2291
Mappature_precedenti.8271,PRAL,03012080,423.9,46,20260330_105816_37_2514_3B,0.05545,0.06275,0.0688,0.1572,0.3912
Mappature_precedenti.8273,PRAL,03012080,356.2,41,20260330_105816_37_2514_3B,0.08510000000000001,0.09860000000000001,0.10840000000000001,0.2051,0.3085
Mappature_precedenti.8275,PRAL,03012080,40.6,5,20260330_105816_37_2514_3B,0.063,0.08650000000000001,0.1278,0.2073,0.2372
Mappature_precedenti.8276,PRAL,03012080,85.4,10,20260330_105816_37_2514_3B,0.07585,0.0912,0.10275000000000001,0.2082,0.3391
Mappature_precedenti.8278,PRAL,03012080,52.5,6,20260330_105816_37_2514_3B,0.06495000000000001,0.08360000000000001,0.114,0.19735,0.2677
Mappature_precedenti.8478,PRAL,03012047,191.5,19,20260330_105816_37_2514_3B,0.1119,0.124,0.13440000000000002,0.24550000000000002,0.2924
Mappature_precedenti.8696,PRAL,03012029,50.3,6,20260330_105816_37_2514_3B,0.0799,0.10185000000000001,0.1096,0.19935,0.2905
Mappature_precedenti.8700,PRAL,03012029,216.8,25,20260330_105816_37_2514_3B,0.0678,0.0789,0.1401,0.22080000000000002,0.2236
Mappature_precedenti.8704,PRAL,03012029,209.9,23,20260330_105816_37_2514_3B,0.0625,0.0703,0.0794,0.1323,0.2499
Mappature_precedenti.8705,PRAL,03012029,249.1,28,20260330_105816_37_2514_3B,0.1053,0.11855,0.1322,0.18035,0.1541
Mappature_precedenti.8709,PRAL,03012029,74.4,8,20260330_105816_37_2514_3B,0.0834,0.09680000000000001,0.10365,0.2237,0.3667
Mappature_precedenti.8717,PRAL,03012029,104.0,11,20260330_105816_37_2514_3B,0.0806,0.0945,0.1052,0.19160000000000002,0.2911
Mappature_precedenti.8718,PRAL,03012029,165.7,19,20260330_105816_37_2514_3B,0.0975,0.1068,0.11850000000000001,0.2222,0.3044
Mappature_precedenti.8722,PRAL,03012029,94.7,11,20260330_105816_37_2514_3B,0.0687,0.07880000000000001,0.0893,0.1356,0.2059
Mappature_precedenti.8728,PRAL,03012029,255.3,29,20260330_105816_37_2514_3B,0.0625,0.07400000000000001,0.0795,0.1565,0.3263
