wavelength_nm,Chrysotile HS323.1B,Chrysotile coarse fib,Chrysotile fine fib,Tremolite,Actinolite,Antigorite,Concrete (road),Brick red (terracotta),Asphalt tar roof,Asphalt shingle grey,Fiberglass roofing white,Galvanized metal roof,AC roof new,AC roof moderate,AC roof weathered
1642.0,0.89864,0.34298,0.14386,0.87462,0.58036,0.38530,0.34060,0.19832,0.02678,0.08527,0.48409,0.11623,0.39640,0.48011,0.56382
1643.0,0.89866,0.34309,0.14386,0.87470,0.58079,0.38573,0.34069,0.19835,0.02678,0.08526,0.48221,0.11624,0.39649,0.48018,0.56388
1644.0,0.89867,0.34320,0.14385,0.87479,0.58123,0.38618,0.34078,0.19839,0.02678,0.08526,0.48007,0.11626,0.39657,0.48025,0.56394
1645.0,0.89866,0.34330,0.14384,0.87483,0.58165,0.38664,0.34088,0.19842,0.02678,0.08525,0.47763,0.11628,0.39666,0.48032,0.56399
1646.0,0.89865,0.34340,0.14384,0.87487,0.58207,0.38709,0.34097,0.19846,0.02678,0.08525,0.47484,0.11631,0.39674,0.48039,0.56404
1647.0,0.89866,0.34350,0.14383,0.87494,0.58252,0.38756,0.34107,0.19849,0.02679,0.08525,0.47164,0.11633,0.39683,0.48046,0.56410
1648.0,0.89863,0.34360,0.14382,0.87500,0.58298,0.38802,0.34116,0.19852,0.02680,0.08525,0.46797,0.11636,0.39690,0.48052,0.56415
1649.0,0.89856,0.34369,0.14380,0.87504,0.58339,0.38846,0.34125,0.19856,0.02680,0.08524,0.46375,0.11638,0.39698,0.48058,0.56417
1650.0,0.89850,0.34378,0.14379,0.87509,0.58381,0.38890,0.34134,0.19859,0.02681,0.08524,0.45894,0.11640,0.39705,0.48063,0.56420
1651.0,0.89840,0.34386,0.14377,0.87511,0.58428,0.38934,0.34143,0.19861,0.02681,0.08523,0.45350,0.11643,0.39712,0.48067,0.56422
1652.0,0.89834,0.34394,0.14375,0.87514,0.58475,0.38977,0.34152,0.19864,0.02682,0.08522,0.44744,0.11646,0.39720,0.48072,0.56424
1653.0,0.89828,0.34402,0.14373,0.87515,0.58516,0.39020,0.34161,0.19867,0.02682,0.08521,0.44075,0.11649,0.39728,0.48078,0.56428
1654.0,0.89822,0.34410,0.14371,0.87517,0.58559,0.39062,0.34170,0.19870,0.02682,0.08520,0.43354,0.11651,0.39736,0.48083,0.56431
1655.0,0.89817,0.34418,0.14369,0.87521,0.58608,0.39105,0.34179,0.19872,0.02682,0.08519,0.42589,0.11653,0.39743,0.48089,0.56434
1656.0,0.89812,0.34425,0.14367,0.87526,0.58657,0.39148,0.34187,0.19874,0.02682,0.08517,0.41791,0.11654,0.39750,0.48093,0.56437
1657.0,0.89806,0.34433,0.14366,0.87529,0.58694,0.39191,0.34195,0.19876,0.02682,0.08514,0.40974,0.11654,0.39756,0.48098,0.56439
1658.0,0.89802,0.34440,0.14364,0.87532,0.58732,0.39234,0.34203,0.19878,0.02681,0.08512,0.40152,0.11655,0.39763,0.48102,0.56442
1659.0,0.89800,0.34447,0.14363,0.87541,0.58774,0.39277,0.34210,0.19880,0.02681,0.08510,0.39339,0.11656,0.39769,0.48108,0.56446
1660.0,0.89799,0.34454,0.14362,0.87550,0.58815,0.39322,0.34219,0.19881,0.02680,0.08509,0.38544,0.11658,0.39777,0.48114,0.56451
1661.0,0.89801,0.34461,0.14360,0.87559,0.58854,0.39368,0.34228,0.19883,0.02681,0.08507,0.37777,0.11661,0.39785,0.48121,0.56457
1662.0,0.89802,0.34467,0.14359,0.87568,0.58893,0.39413,0.34237,0.19885,0.02682,0.08507,0.37048,0.11664,0.39793,0.48128,0.56463
1663.0,0.89803,0.34473,0.14358,0.87577,0.58934,0.39460,0.34246,0.19887,0.02683,0.08507,0.36359,0.11667,0.39802,0.48135,0.56469
1664.0,0.89800,0.34479,0.14357,0.87586,0.58974,0.39503,0.34255,0.19890,0.02684,0.08506,0.35714,0.11670,0.39809,0.48141,0.56473
1665.0,0.89795,0.34485,0.14356,0.87597,0.59009,0.39543,0.34263,0.19892,0.02684,0.08506,0.35115,0.11672,0.39816,0.48146,0.56476
1666.0,0.89789,0.34490,0.14354,0.87607,0.59046,0.39583,0.34271,0.19894,0.02684,0.08505,0.34561,0.11673,0.39823,0.48151,0.56478
1667.0,0.89779,0.34495,0.14352,0.87613,0.59091,0.39619,0.34280,0.19896,0.02684,0.08504,0.34051,0.11675,0.39830,0.48155,0.56480
1668.0,0.89771,0.34499,0.14350,0.87618,0.59136,0.39658,0.34290,0.19898,0.02683,0.08502,0.33584,0.11676,0.39838,0.48160,0.56482
1669.0,0.89760,0.34504,0.14348,0.87620,0.59177,0.39696,0.34300,0.19899,0.02683,0.08500,0.33158,0.11677,0.39846,0.48165,0.56484
1670.0,0.89754,0.34508,0.14346,0.87622,0.59221,0.39736,0.34309,0.19900,0.02682,0.08498,0.32773,0.11679,0.39853,0.48170,0.56487
1671.0,0.89748,0.34512,0.14344,0.87621,0.59273,0.39778,0.34318,0.19902,0.02681,0.08496,0.32427,0.11681,0.39861,0.48175,0.56490
1672.0,0.89746,0.34515,0.14342,0.87619,0.59323,0.39819,0.34326,0.19904,0.02680,0.08495,0.32122,0.11682,0.39868,0.48181,0.56494
1673.0,0.89750,0.34519,0.14340,0.87614,0.59366,0.39862,0.34335,0.19905,0.02679,0.08494,0.31858,0.11682,0.39876,0.48188,0.56501
1674.0,0.89750,0.34522,0.14338,0.87610,0.59408,0.39904,0.34343,0.19905,0.02678,0.08492,0.31636,0.11683,0.39884,0.48195,0.56506
1675.0,0.89751,0.34525,0.14336,0.87611,0.59450,0.39945,0.34351,0.19906,0.02677,0.08489,0.31457,0.11683,0.39891,0.48201,0.56511
1676.0,0.89751,0.34528,0.14335,0.87611,0.59489,0.39988,0.34360,0.19906,0.02677,0.08487,0.31321,0.11684,0.39899,0.48208,0.56516
1677.0,0.89752,0.34531,0.14333,0.87614,0.59521,0.40032,0.34369,0.19908,0.02678,0.08485,0.31229,0.11686,0.39907,0.48214,0.56522
1678.0,0.89750,0.34535,0.14332,0.87620,0.59554,0.40073,0.34378,0.19910,0.02678,0.08484,0.31178,0.11688,0.39915,0.48221,0.56527
1679.0,0.89749,0.34538,0.14331,0.87632,0.59588,0.40115,0.34387,0.19913,0.02680,0.08483,0.31168,0.11690,0.39923,0.48228,0.56532
1680.0,0.89744,0.34540,0.14330,0.87645,0.59621,0.40153,0.34397,0.19915,0.02681,0.08483,0.31196,0.11693,0.39932,0.48234,0.56536
1681.0,0.89735,0.34543,0.14329,0.87656,0.59651,0.40188,0.34407,0.19917,0.02682,0.08482,0.31258,0.11696,0.39940,0.48239,0.56538
1682.0,0.89727,0.34545,0.14327,0.87666,0.59683,0.40224,0.34417,0.19919,0.02682,0.08482,0.31353,0.11698,0.39948,0.48244,0.56541
1683.0,0.89716,0.34547,0.14326,0.87675,0.59722,0.40258,0.34425,0.19921,0.02683,0.08482,0.31475,0.11702,0.39954,0.48247,0.56541
1684.0,0.89708,0.34548,0.14325,0.87681,0.59760,0.40294,0.34432,0.19922,0.02683,0.08481,0.31624,0.11706,0.39960,0.48251,0.56542
1685.0,0.89701,0.34549,0.14323,0.87683,0.59800,0.40330,0.34441,0.19924,0.02683,0.08481,0.31796,0.11710,0.39967,0.48256,0.56545
1686.0,0.89694,0.34549,0.14322,0.87683,0.59844,0.40366,0.34450,0.19927,0.02683,0.08480,0.31988,0.11715,0.39974,0.48261,0.56547
1687.0,0.89687,0.34549,0.14320,0.87681,0.59893,0.40402,0.34460,0.19929,0.02682,0.08479,0.32198,0.11718,0.39982,0.48266,0.56550
1688.0,0.89678,0.34548,0.14318,0.87678,0.59939,0.40437,0.34468,0.19931,0.02681,0.08477,0.32424,0.11721,0.39989,0.48271,0.56552
1689.0,0.89666,0.34546,0.14316,0.87672,0.59980,0.40472,0.34476,0.19932,0.02680,0.08475,0.32665,0.11723,0.39995,0.48274,0.56552
1690.0,0.89654,0.34544,0.14314,0.87665,0.60021,0.40506,0.34484,0.19932,0.02679,0.08472,0.32918,0.11725,0.40001,0.48277,0.56552
1691.0,0.89641,0.34542,0.14311,0.87657,0.60061,0.40538,0.34492,0.19932,0.02679,0.08470,0.33184,0.11728,0.40007,0.48279,0.56551
1692.0,0.89628,0.34539,0.14309,0.87649,0.60098,0.40571,0.34500,0.19932,0.02679,0.08468,0.33461,0.11731,0.40013,0.48282,0.56551
1693.0,0.89613,0.34535,0.14307,0.87641,0.60132,0.40602,0.34509,0.19933,0.02680,0.08467,0.33749,0.11735,0.40020,0.48285,0.56551
1694.0,0.89604,0.34531,0.14305,0.87635,0.60166,0.40635,0.34518,0.19934,0.02680,0.08465,0.34047,0.11739,0.40027,0.48289,0.56552
1695.0,0.89595,0.34526,0.14303,0.87632,0.60201,0.40669,0.34526,0.19935,0.02681,0.08464,0.34355,0.11744,0.40033,0.48293,0.56554
1696.0,0.89593,0.34521,0.14300,0.87629,0.60233,0.40705,0.34534,0.19935,0.02681,0.08463,0.34670,0.11748,0.40040,0.48298,0.56557
1697.0,0.89597,0.34515,0.14298,0.87627,0.60263,0.40743,0.34541,0.19936,0.02681,0.08462,0.34988,0.11751,0.40047,0.48305,0.56563
1698.0,0.89597,0.34509,0.14295,0.87627,0.60296,0.40779,0.34548,0.19937,0.02681,0.08461,0.35306,0.11754,0.40053,0.48310,0.56568
1699.0,0.89599,0.34501,0.14293,0.87627,0.60334,0.40816,0.34556,0.19938,0.02680,0.08460,0.35620,0.11757,0.40060,0.48317,0.56573
1700.0,0.89598,0.34494,0.14290,0.87628,0.60371,0.40852,0.34564,0.19939,0.02680,0.08459,0.35925,0.11760,0.40067,0.48322,0.56577
1701.0,0.89593,0.34485,0.14287,0.87630,0.60409,0.40884,0.34572,0.19940,0.02680,0.08459,0.36215,0.11764,0.40074,0.48327,0.56580
1702.0,0.89592,0.34476,0.14284,0.87633,0.60451,0.40919,0.34580,0.19942,0.02680,0.08457,0.36488,0.11767,0.40081,0.48333,0.56585
1703.0,0.89592,0.34466,0.14281,0.87636,0.60498,0.40956,0.34588,0.19943,0.02680,0.08456,0.36741,0.11771,0.40088,0.48339,0.56590
1704.0,0.89598,0.34456,0.14277,0.87639,0.60541,0.40992,0.34596,0.19944,0.02680,0.08455,0.36970,0.11775,0.40096,0.48346,0.56596
1705.0,0.89605,0.34445,0.14274,0.87643,0.60582,0.41028,0.34603,0.19944,0.02680,0.08453,0.37174,0.11778,0.40103,0.48353,0.56604
1706.0,0.89612,0.34433,0.14271,0.87650,0.60624,0.41063,0.34610,0.19944,0.02679,0.08452,0.37351,0.11782,0.40110,0.48361,0.56611
1707.0,0.89619,0.34421,0.14267,0.87657,0.60667,0.41097,0.34618,0.19943,0.02679,0.08451,0.37500,0.11785,0.40118,0.48368,0.56618
1708.0,0.89620,0.34408,0.14264,0.87663,0.60700,0.41130,0.34625,0.19943,0.02679,0.08449,0.37624,0.11788,0.40124,0.48374,0.56623
1709.0,0.89617,0.34396,0.14261,0.87669,0.60730,0.41161,0.34632,0.19943,0.02680,0.08448,0.37723,0.11791,0.40131,0.48378,0.56626
1710.0,0.89609,0.34382,0.14257,0.87679,0.60760,0.41190,0.34639,0.19943,0.02680,0.08446,0.37801,0.11794,0.40136,0.48381,0.56627
1711.0,0.89597,0.34368,0.14254,0.87692,0.60791,0.41217,0.34645,0.19944,0.02681,0.08445,0.37857,0.11797,0.40141,0.48383,0.56626
1712.0,0.89584,0.34354,0.14250,0.87693,0.60820,0.41242,0.34653,0.19944,0.02681,0.08443,0.37894,0.11800,0.40146,0.48386,0.56625
1713.0,0.89569,0.34339,0.14246,0.87689,0.60849,0.41265,0.34660,0.19943,0.02681,0.08442,0.37912,0.11803,0.40151,0.48387,0.56624
1714.0,0.89554,0.34324,0.14243,0.87689,0.60873,0.41288,0.34668,0.19942,0.02681,0.08442,0.37915,0.11806,0.40157,0.48389,0.56622
1715.0,0.89541,0.34309,0.14239,0.87690,0.60896,0.41312,0.34675,0.19940,0.02681,0.08441,0.37904,0.11809,0.40162,0.48392,0.56622
1716.0,0.89529,0.34293,0.14234,0.87684,0.60918,0.41337,0.34682,0.19939,0.02681,0.08441,0.37882,0.11812,0.40167,0.48394,0.56621
1717.0,0.89518,0.34276,0.14230,0.87676,0.60939,0.41361,0.34688,0.19938,0.02680,0.08440,0.37852,0.11814,0.40171,0.48396,0.56620
1718.0,0.89513,0.34259,0.14226,0.87676,0.60966,0.41386,0.34693,0.19936,0.02680,0.08439,0.37818,0.11817,0.40175,0.48398,0.56621
1719.0,0.89508,0.34242,0.14221,0.87675,0.60993,0.41410,0.34698,0.19934,0.02679,0.08437,0.37781,0.11819,0.40179,0.48400,0.56622
1720.0,0.89501,0.34225,0.14217,0.87666,0.61013,0.41433,0.34702,0.19931,0.02678,0.08435,0.37747,0.11821,0.40182,0.48402,0.56622
1721.0,0.89496,0.34207,0.14212,0.87657,0.61033,0.41456,0.34707,0.19928,0.02677,0.08433,0.37717,0.11822,0.40186,0.48404,0.56622
1722.0,0.89488,0.34189,0.14208,0.87654,0.61055,0.41479,0.34712,0.19925,0.02676,0.08431,0.37697,0.11824,0.40189,0.48406,0.56622
1723.0,0.89478,0.34172,0.14203,0.87650,0.61076,0.41502,0.34717,0.19922,0.02676,0.08429,0.37690,0.11826,0.40193,0.48407,0.56621
1724.0,0.89467,0.34154,0.14199,0.87640,0.61092,0.41525,0.34723,0.19919,0.02676,0.08427,0.37701,0.11828,0.40197,0.48409,0.56620
1725.0,0.89454,0.34136,0.14194,0.87629,0.61110,0.41548,0.34728,0.19917,0.02676,0.08425,0.37736,0.11831,0.40201,0.48410,0.56618
1726.0,0.89437,0.34118,0.14189,0.87621,0.61132,0.41571,0.34734,0.19915,0.02676,0.08424,0.37794,0.11834,0.40204,0.48410,0.56615
1727.0,0.89423,0.34099,0.14184,0.87614,0.61153,0.41595,0.34739,0.19913,0.02677,0.08422,0.37877,0.11836,0.40207,0.48410,0.56613
1728.0,0.89407,0.34081,0.14179,0.87606,0.61166,0.41619,0.34743,0.19911,0.02678,0.08420,0.37986,0.11838,0.40210,0.48409,0.56609
1729.0,0.89395,0.34063,0.14174,0.87597,0.61179,0.41644,0.34747,0.19909,0.02678,0.08418,0.38121,0.11839,0.40212,0.48409,0.56607
1730.0,0.89386,0.34044,0.14169,0.87585,0.61196,0.41672,0.34751,0.19907,0.02678,0.08417,0.38281,0.11839,0.40214,0.48409,0.56605
1731.0,0.89376,0.34025,0.14163,0.87571,0.61212,0.41698,0.34754,0.19905,0.02678,0.08415,0.38466,0.11840,0.40216,0.48409,0.56603
1732.0,0.89369,0.34005,0.14158,0.87561,0.61225,0.41725,0.34757,0.19904,0.02678,0.08413,0.38672,0.11841,0.40218,0.48410,0.56602
1733.0,0.89361,0.33986,0.14152,0.87552,0.61240,0.41750,0.34761,0.19901,0.02679,0.08412,0.38895,0.11843,0.40221,0.48411,0.56601
1734.0,0.89352,0.33966,0.14147,0.87545,0.61263,0.41774,0.34765,0.19898,0.02679,0.08412,0.39131,0.11845,0.40224,0.48412,0.56600
1735.0,0.89344,0.33945,0.14141,0.87537,0.61286,0.41796,0.34770,0.19894,0.02680,0.08412,0.39374,0.11847,0.40227,0.48413,0.56600
1736.0,0.89335,0.33924,0.14136,0.87529,0.61307,0.41816,0.34773,0.19890,0.02680,0.08411,0.39620,0.11848,0.40230,0.48414,0.56598
1737.0,0.89328,0.33902,0.14130,0.87522,0.61329,0.41837,0.34775,0.19887,0.02680,0.08409,0.39863,0.11849,0.40230,0.48413,0.56596
1738.0,0.89321,0.33880,0.14125,0.87518,0.61353,0.41855,0.34776,0.19883,0.02679,0.08407,0.40099,0.11850,0.40231,0.48412,0.56594
1739.0,0.89314,0.33857,0.14119,0.87513,0.61377,0.41875,0.34777,0.19879,0.02678,0.08405,0.40324,0.11850,0.40231,0.48412,0.56592
1740.0,0.89308,0.33833,0.14114,0.87505,0.61401,0.41894,0.34780,0.19875,0.02677,0.08403,0.40536,0.11851,0.40232,0.48412,0.56591
1741.0,0.89302,0.33809,0.14109,0.87498,0.61428,0.41914,0.34782,0.19871,0.02676,0.08401,0.40729,0.11853,0.40234,0.48412,0.56590
1742.0,0.89297,0.33783,0.14104,0.87492,0.61456,0.41935,0.34784,0.19867,0.02675,0.08399,0.40901,0.11856,0.40236,0.48413,0.56590
1743.0,0.89292,0.33757,0.14099,0.87483,0.61478,0.41955,0.34786,0.19863,0.02675,0.08397,0.41050,0.11859,0.40237,0.48412,0.56588
1744.0,0.89287,0.33730,0.14094,0.87471,0.61491,0.41976,0.34787,0.19859,0.02676,0.08396,0.41175,0.11861,0.40237,0.48412,0.56587
1745.0,0.89280,0.33703,0.14089,0.87455,0.61504,0.41995,0.34789,0.19856,0.02677,0.08394,0.41280,0.11864,0.40239,0.48412,0.56586
1746.0,0.89272,0.33674,0.14084,0.87434,0.61516,0.42015,0.34792,0.19853,0.02678,0.08393,0.41365,0.11866,0.40240,0.48412,0.56584
1747.0,0.89261,0.33645,0.14079,0.87417,0.61523,0.42032,0.34796,0.19851,0.02679,0.08392,0.41432,0.11868,0.40242,0.48412,0.56582
1748.0,0.89245,0.33614,0.14073,0.87407,0.61529,0.42048,0.34799,0.19848,0.02681,0.08391,0.41484,0.11870,0.40244,0.48410,0.56577
1749.0,0.89231,0.33583,0.14068,0.87396,0.61539,0.42064,0.34802,0.19845,0.02682,0.08390,0.41524,0.11872,0.40245,0.48409,0.56573
1750.0,0.89215,0.33551,0.14062,0.87386,0.61548,0.42078,0.34804,0.19843,0.02683,0.08389,0.41555,0.11873,0.40245,0.48407,0.56568
1751.0,0.89202,0.33518,0.14056,0.87381,0.61555,0.42094,0.34806,0.19839,0.02682,0.08387,0.41580,0.11874,0.40245,0.48405,0.56564
1752.0,0.89190,0.33485,0.14050,0.87380,0.61563,0.42111,0.34807,0.19834,0.02681,0.08384,0.41602,0.11875,0.40245,0.48403,0.56560
1753.0,0.89181,0.33452,0.14044,0.87377,0.61575,0.42129,0.34809,0.19829,0.02679,0.08381,0.41623,0.11876,0.40246,0.48402,0.56558
1754.0,0.89173,0.33419,0.14039,0.87375,0.61592,0.42147,0.34811,0.19823,0.02677,0.08377,0.41644,0.11876,0.40247,0.48401,0.56556
1755.0,0.89168,0.33385,0.14034,0.87372,0.61611,0.42168,0.34814,0.19817,0.02675,0.08375,0.41667,0.11876,0.40249,0.48402,0.56555
1756.0,0.89168,0.33351,0.14029,0.87369,0.61631,0.42192,0.34817,0.19811,0.02673,0.08373,0.41693,0.11876,0.40252,0.48405,0.56557
1757.0,0.89165,0.33318,0.14025,0.87363,0.61658,0.42215,0.34820,0.19807,0.02673,0.08372,0.41723,0.11877,0.40255,0.48407,0.56558
1758.0,0.89161,0.33284,0.14021,0.87356,0.61685,0.42239,0.34824,0.19803,0.02673,0.08371,0.41760,0.11878,0.40258,0.48408,0.56559
1759.0,0.89156,0.33250,0.14017,0.87349,0.61709,0.42263,0.34828,0.19800,0.02674,0.08371,0.41805,0.11879,0.40261,0.48410,0.56559
1760.0,0.89150,0.33217,0.14013,0.87342,0.61733,0.42286,0.34832,0.19797,0.02675,0.08370,0.41859,0.11880,0.40264,0.48412,0.56559
1761.0,0.89139,0.33184,0.14009,0.87331,0.61759,0.42309,0.34836,0.19794,0.02676,0.08368,0.41924,0.11881,0.40266,0.48412,0.56557
1762.0,0.89133,0.33151,0.14005,0.87319,0.61785,0.42335,0.34840,0.19791,0.02677,0.08366,0.42001,0.11883,0.40270,0.48414,0.56558
1763.0,0.89132,0.33118,0.14000,0.87315,0.61805,0.42363,0.34845,0.19788,0.02678,0.08365,0.42093,0.11886,0.40273,0.48416,0.56559
1764.0,0.89127,0.33086,0.13995,0.87314,0.61823,0.42390,0.34848,0.19786,0.02679,0.08365,0.42200,0.11889,0.40276,0.48418,0.56560
1765.0,0.89126,0.33054,0.13991,0.87310,0.61842,0.42418,0.34852,0.19784,0.02679,0.08365,0.42322,0.11891,0.40280,0.48421,0.56562
1766.0,0.89127,0.33023,0.13986,0.87304,0.61861,0.42445,0.34856,0.19781,0.02679,0.08364,0.42459,0.11891,0.40283,0.48424,0.56565
1767.0,0.89130,0.32993,0.13981,0.87299,0.61876,0.42471,0.34861,0.19776,0.02679,0.08362,0.42608,0.11892,0.40287,0.48428,0.56568
1768.0,0.89133,0.32964,0.13976,0.87295,0.61890,0.42497,0.34865,0.19771,0.02677,0.08359,0.42768,0.11892,0.40292,0.48432,0.56572
1769.0,0.89135,0.32936,0.13971,0.87296,0.61901,0.42523,0.34869,0.19766,0.02675,0.08356,0.42936,0.11892,0.40296,0.48436,0.56575
1770.0,0.89142,0.32910,0.13967,0.87299,0.61912,0.42551,0.34873,0.19762,0.02674,0.08354,0.43108,0.11893,0.40300,0.48441,0.56581
1771.0,0.89147,0.32885,0.13963,0.87299,0.61922,0.42579,0.34878,0.19758,0.02672,0.08351,0.43281,0.11895,0.40305,0.48445,0.56585
1772.0,0.89149,0.32861,0.13959,0.87298,0.61934,0.42605,0.34882,0.19755,0.02672,0.08350,0.43449,0.11898,0.40309,0.48449,0.56589
1773.0,0.89153,0.32838,0.13956,0.87298,0.61946,0.42632,0.34888,0.19754,0.02673,0.08350,0.43608,0.11901,0.40314,0.48454,0.56594
1774.0,0.89156,0.32817,0.13953,0.87298,0.61959,0.42657,0.34893,0.19753,0.02675,0.08351,0.43754,0.11904,0.40320,0.48459,0.56598
1775.0,0.89155,0.32796,0.13951,0.87293,0.61972,0.42681,0.34900,0.19752,0.02676,0.08352,0.43886,0.11907,0.40326,0.48464,0.56602
1776.0,0.89156,0.32776,0.13948,0.87289,0.61985,0.42705,0.34908,0.19752,0.02678,0.08353,0.44001,0.11909,0.40333,0.48470,0.56607
1777.0,0.89158,0.32757,0.13946,0.87285,0.62001,0.42728,0.34916,0.19751,0.02680,0.08353,0.44099,0.11912,0.40340,0.48476,0.56613
1778.0,0.89159,0.32738,0.13943,0.87282,0.62018,0.42751,0.34924,0.19751,0.02681,0.08354,0.44181,0.11915,0.40347,0.48482,0.56618
1779.0,0.89160,0.32720,0.13940,0.87279,0.62037,0.42773,0.34930,0.19751,0.02682,0.08354,0.44247,0.11917,0.40353,0.48488,0.56622
1780.0,0.89158,0.32702,0.13936,0.87275,0.62060,0.42794,0.34936,0.19750,0.02683,0.08353,0.44298,0.11919,0.40358,0.48492,0.56625
1781.0,0.89151,0.32683,0.13933,0.87272,0.62084,0.42812,0.34942,0.19749,0.02684,0.08353,0.44331,0.11921,0.40363,0.48494,0.56626
1782.0,0.89142,0.32665,0.13930,0.87266,0.62104,0.42830,0.34948,0.19748,0.02683,0.08352,0.44348,0.11922,0.40367,0.48496,0.56625
1783.0,0.89125,0.32647,0.13925,0.87259,0.62119,0.42845,0.34953,0.19745,0.02683,0.08351,0.44350,0.11923,0.40370,0.48496,0.56622
1784.0,0.89115,0.32629,0.13921,0.87248,0.62130,0.42862,0.34959,0.19743,0.02681,0.08350,0.44343,0.11924,0.40375,0.48498,0.56621
1785.0,0.89107,0.32610,0.13916,0.87234,0.62139,0.42879,0.34965,0.19740,0.02680,0.08348,0.44329,0.11925,0.40379,0.48500,0.56621
1786.0,0.89101,0.32592,0.13912,0.87224,0.62139,0.42897,0.34970,0.19738,0.02679,0.08345,0.44311,0.11927,0.40383,0.48503,0.56623
1787.0,0.89103,0.32574,0.13909,0.87218,0.62136,0.42917,0.34976,0.19737,0.02679,0.08343,0.44295,0.11929,0.40388,0.48508,0.56627
1788.0,0.89102,0.32556,0.13907,0.87216,0.62136,0.42936,0.34981,0.19737,0.02680,0.08340,0.44283,0.11932,0.40393,0.48511,0.56629
1789.0,0.89102,0.32537,0.13905,0.87215,0.62136,0.42955,0.34987,0.19737,0.02681,0.08339,0.44276,0.11935,0.40398,0.48515,0.56633
1790.0,0.89098,0.32517,0.13904,0.87209,0.62137,0.42971,0.34993,0.19736,0.02682,0.08338,0.44277,0.11936,0.40403,0.48519,0.56635
1791.0,0.89091,0.32496,0.13902,0.87203,0.62137,0.42986,0.34999,0.19736,0.02683,0.08338,0.44286,0.11938,0.40409,0.48522,0.56636
1792.0,0.89083,0.32472,0.13900,0.87194,0.62135,0.42998,0.35006,0.19735,0.02684,0.08338,0.44303,0.11940,0.40414,0.48525,0.56637
1793.0,0.89070,0.32446,0.13897,0.87181,0.62134,0.43006,0.35013,0.19735,0.02684,0.08338,0.44328,0.11942,0.40418,0.48527,0.56636
1794.0,0.89063,0.32417,0.13893,0.87167,0.62138,0.43017,0.35018,0.19734,0.02683,0.08338,0.44361,0.11944,0.40423,0.48530,0.56636
1795.0,0.89060,0.32385,0.13889,0.87155,0.62145,0.43028,0.35024,0.19733,0.02683,0.08337,0.44405,0.11947,0.40428,0.48533,0.56638
1796.0,0.89054,0.32352,0.13884,0.87141,0.62159,0.43040,0.35030,0.19733,0.02683,0.08335,0.44462,0.11949,0.40433,0.48536,0.56640
1797.0,0.89049,0.32322,0.13880,0.87126,0.62174,0.43051,0.35037,0.19733,0.02682,0.08332,0.44526,0.11951,0.40438,0.48540,0.56642
1798.0,0.89042,0.32301,0.13876,0.87112,0.62185,0.43058,0.35043,0.19732,0.02682,0.08329,0.44581,0.11952,0.40443,0.48543,0.56643
1799.0,0.89030,0.32291,0.13875,0.87096,0.62195,0.43061,0.35046,0.19732,0.02682,0.08327,0.44607,0.11952,0.40444,0.48542,0.56640
1800.0,0.89017,0.32293,0.13874,0.87079,0.62205,0.43062,0.35045,0.19732,0.02682,0.08327,0.44595,0.11951,0.40442,0.48538,0.56634
1801.0,0.89004,0.32304,0.13875,0.87062,0.62211,0.43062,0.35041,0.19732,0.02682,0.08328,0.44557,0.11951,0.40438,0.48532,0.56627
1802.0,0.88997,0.32321,0.13877,0.87043,0.62217,0.43050,0.35037,0.19732,0.02683,0.08330,0.44508,0.11950,0.40433,0.48527,0.56621
1803.0,0.88991,0.32338,0.13880,0.87023,0.62227,0.43024,0.35033,0.19732,0.02683,0.08331,0.44463,0.11949,0.40428,0.48522,0.56616
1804.0,0.88984,0.32350,0.13881,0.86998,0.62232,0.43005,0.35030,0.19732,0.02683,0.08331,0.44431,0.11949,0.40425,0.48518,0.56611
1805.0,0.88974,0.32351,0.13882,0.86973,0.62231,0.42978,0.35029,0.19732,0.02683,0.08331,0.44427,0.11949,0.40424,0.48516,0.56607
1806.0,0.88965,0.32338,0.13881,0.86946,0.62225,0.42961,0.35032,0.19732,0.02682,0.08331,0.44458,0.11950,0.40425,0.48515,0.56605
1807.0,0.88953,0.32313,0.13878,0.86917,0.62218,0.42949,0.35037,0.19732,0.02682,0.08331,0.44521,0.11950,0.40429,0.48516,0.56604
1808.0,0.88945,0.32274,0.13874,0.86882,0.62213,0.42940,0.35043,0.19733,0.02682,0.08331,0.44598,0.11951,0.40433,0.48519,0.56604
1809.0,0.88933,0.32229,0.13869,0.86847,0.62205,0.42935,0.35048,0.19735,0.02682,0.08331,0.44677,0.11952,0.40437,0.48519,0.56602
1810.0,0.88922,0.32183,0.13864,0.86816,0.62198,0.42933,0.35052,0.19738,0.02683,0.08331,0.44752,0.11952,0.40439,0.48520,0.56600
1811.0,0.88903,0.32142,0.13859,0.86784,0.62191,0.42928,0.35057,0.19741,0.02684,0.08331,0.44828,0.11951,0.40442,0.48518,0.56595
1812.0,0.88884,0.32109,0.13855,0.86753,0.62182,0.42927,0.35064,0.19744,0.02684,0.08329,0.44906,0.11950,0.40446,0.48519,0.56592
1813.0,0.88868,0.32082,0.13852,0.86726,0.62180,0.42930,0.35072,0.19745,0.02684,0.08327,0.44987,0.11948,0.40452,0.48521,0.56590
1814.0,0.88847,0.32062,0.13850,0.86703,0.62180,0.42935,0.35080,0.19747,0.02683,0.08324,0.45072,0.11947,0.40457,0.48522,0.56587
